memory.max_usage_in_bytes,own_file,input_1,input_2,chromInfo,own_file_extension,input_1_extension,input_2_extension,chromInfo_extension,dbkey,save_mapping_stats,analysis_type_selector,rg_selector,sam_options_selector
21374709760,434743195,6114661308,6076707466,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,no
18710503424,434743195,5206036400,5189915902,0,fasta,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,no
20232081408,0,7418669216,7418669216,0,nan,fastqsanger,fastqsanger,nan,hg19,True,simple,do_not_set,no
7887962112,0,168101453,168101453,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
15166468096,253935557,7612515478,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,no
480956416,253935557,29141975,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
7827419136,0,126614948,126614948,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
7879626752,0,139881199,139881199,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
4396285952,0,99544172,99544172,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
4139294720,0,90670279,90670279,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
4144730112,0,90078281,90078281,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
11642646528,101540352,1148374874,1159484949,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,True,simple,do_not_set,no
1233940480,3706407,498333484,0,0,fasta,fastqsanger,nan,nan,sinoMeli,False,simple,do_not_set,no
9972289536,0,1107226270,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
6330880000,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,True,simple,do_not_set,no
6334246912,0,29872452,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
6059274240,0,11551,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3324100608,0,126593,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
1936068608,3706407,815198978,0,0,fasta,fastqsanger,nan,nan,sinoMeli,False,simple,do_not_set,no
32212516864,0,13883950075,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
32212516864,0,12791534227,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
20260696064,2818033866,6862255025,0,0,fasta,fastqsanger,nan,nan,Xenopus_Laevis9.1,False,simple,do_not_set,no
17937702912,2818033866,5937466186,0,0,fasta,fastqsanger,nan,nan,Xenopus_Laevis9.1,False,simple,do_not_set,no
26705641472,2818033866,12993338414,0,0,fasta,fastqsanger,nan,nan,Xenopus_Laevis9.1,False,simple,do_not_set,no
21356797952,2818033866,9213456917,0,0,fasta,fastqsanger,nan,nan,Xenopus_Laevis9.1,False,simple,do_not_set,no
6324269056,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
10767028224,154157,3106631558,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,no
13243244544,0,2522277443,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
9994457088,0,1321266671,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
8899272704,0,1666599697,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
10738892800,0,2844798367,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
8287805440,0,1810805203,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
9256910848,0,2141998230,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
11109605376,0,1531644034,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
13376679936,0,2875686715,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
9973846016,0,1285576982,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
13005520896,0,2275234209,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
13484847104,0,2471770248,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
13014102016,0,2468077544,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
1449132032,3706407,594924247,0,0,fasta,fastqsanger,nan,nan,sinoMeli,False,simple,do_not_set,no
14766817280,101540352,2120827291,2134800114,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
19903262720,101540352,3232211166,3283560943,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
16491393024,101540352,2281319368,2341540771,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
17497513984,101540352,2659608763,2710360591,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
17412415488,101540352,2674173749,2699421537,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
19199254528,101540352,3234645949,3274249212,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
24706932736,101540352,3695806519,3781037933,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
19914145792,101540352,3025869544,3056942399,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
17701486592,101540352,2915136497,2990254983,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
21516697600,101540352,3512117378,3556475427,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
20305506304,101540352,3154264616,3242618214,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
25785384960,101540352,3478725385,12092322655,0,fasta,fastqsanger.gz,fastqsanger,nan,ce11,False,simple,do_not_set,no
20559556608,101540352,3089507370,3140531365,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
23060049920,101540352,3500824681,3544167740,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
24458518528,101540352,3964386267,4133493254,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
17686257664,101540352,2721243752,2737481938,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
18670043136,101540352,2872379370,2914855209,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
21763383296,101540352,3814198892,3824210297,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
20609187840,101540352,3358046561,3432013750,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
19427778560,101540352,3584773262,3679979883,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
19289550848,101540352,3107321546,3153031229,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
19456946176,101540352,3340051792,3395734873,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
19607519232,101540352,2824158508,2883817394,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
17693962240,101540352,2423873130,2488950504,0,fasta,fastqsanger.gz,fastqsanger.gz,nan,ce11,False,simple,do_not_set,no
6986555392,12361395,1537005208,1537016604,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
6676926464,12361395,1430751547,1430828455,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
8301879296,12361395,1860940495,1860940495,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
10633154560,12361395,2425466164,2425466164,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
5765222400,12361395,1709973506,1709973506,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
10098769920,12361395,2247963412,2247963412,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
11484639232,12361395,2391733850,2391733850,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,no
1286279168,1373648,547430147,0,0,fasta,fastqsanger,nan,nan,sinoMeli,False,simple,do_not_set,no
27970936832,0,10720117361,10720117361,0,nan,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,no
8386674688,0,1009411608,0,0,nan,fastqsanger,nan,nan,mm10,False,simple,do_not_set,none
6078980096,0,22932779,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
6278987776,0,55180,0,0,nan,fastqsanger,nan,nan,rn6,False,simple,do_not_set,no
15021010944,0,2104476204,2087113360,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,yes
27263676416,0,11883597970,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
3314749440,0,651770,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
3251404800,0,126593,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
6239293440,0,11551,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
9979621376,0,1107226270,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
24867352576,0,0,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
6332145664,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
6707802112,0,4080477,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
12712157184,0,4311902982,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,yes
6523822080,0,4080477,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,no
3310252032,0,583495,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
3311288320,0,651770,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
3311665152,0,478340,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
3311136768,0,461827,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
3310673920,0,462600,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
2701590528,0,451182,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
3310698496,0,111862,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
2308603904,0,150996,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
3312234496,0,198223,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
673714176,4474618,176326513,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,no
1202184192,2180918,482853636,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
1136934912,2180918,450941685,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
1114390528,2180918,442651108,0,39748,fasta,fastqsanger,nan,len,?,False,simple,do_not_set,no
14681096192,253935557,6941997034,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,no
13710757888,253935557,6279020108,0,0,fasta,fastqsanger,nan,nan,?,True,simple,do_not_set,no
18025439232,1554836164,4517468154,4449730472,0,fasta,fastqsanger,fastqsanger,nan,OilPalm_v1,True,simple,set_id_auto,no
16590856192,1554836164,4517468154,4449730472,0,fasta,fastqsanger,fastqsanger,nan,OilPalm_v1,True,simple,set_id_auto,no
20758388736,1554836164,4517468154,4449730472,0,fasta,fastqsanger,fastqsanger,nan,OilPalm_v1,True,simple,set_id_auto,no
17144594432,1554836164,4489987682,4477737074,0,fasta,fastqsanger,fastqsanger,nan,OilPalm_v1,True,simple,set_id_auto,no
20103696384,1554836164,4489987682,4477737074,0,fasta,fastqsanger,fastqsanger,nan,OilPalm_v1,True,simple,set_id_auto,no
23672053760,1554836164,4489987682,4477737074,0,fasta,fastqsanger,fastqsanger,nan,OilPalm_v1,True,simple,set_id_auto,no
16842829824,0,4224787696,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
11111063552,0,1531644034,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,no
205271040,1845635,562,0,0,fasta,fasta,nan,nan,?,True,simple,do_not_set,no
13222522880,0,5051126765,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,no
12702089216,0,1338846029,1338846029,0,nan,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,none
32297492480,9716931107,102363690,102363690,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
10120654848,0,1338846029,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
32204406784,9716931107,41318519,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
10072657920,0,1338846029,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
32205287424,9716931107,41318519,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,none
9096679424,0,1338846029,1338846029,0,nan,fastqsanger,fastqsanger,nan,?,True,simple,do_not_set,none
32205316096,9716931107,102363690,102363690,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
1983102976,380710511,215816021,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2118676480,380710511,192554135,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
1892274176,380710511,190868905,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2370785280,380710511,188758829,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
1914986496,380710511,197664185,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2771836928,380710511,196451085,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2651611136,380710511,195364665,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
1931657216,380710511,197511425,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2478862336,380710511,193846227,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2687610880,380710511,195808239,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2640142336,380710511,188758101,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
1509089280,380710511,191040374,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2540441600,380710511,190363574,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2286399488,380710511,193926572,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2402865152,380710511,197603413,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2475483136,380710511,189066366,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2235916288,380710511,220538592,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2600337408,380710511,224727897,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2264240128,380710511,223279709,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2195386368,380710511,194519498,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2285404160,380710511,227825644,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2398265344,380710511,235071102,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2216173568,380710511,232219701,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2239467520,380710511,217406231,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2731917312,380710511,233254761,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2382974976,380710511,230840043,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2505936896,380710511,223203263,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2130882560,380710511,226643007,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2493173760,380710511,217629892,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2526461952,380710511,224548495,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2347495424,380710511,219913927,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2465697792,380710511,227096494,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2264772608,380710511,221492072,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2634285056,380710511,225490031,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2537115648,380710511,229501184,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2339790848,380710511,230262701,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2521751552,380710511,223603651,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2215141376,380710511,235919569,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2377134080,380710511,227983057,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2599731200,380710511,226564678,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2596605952,380710511,230058310,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2388267008,380710511,216382609,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2223034368,380710511,232319562,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2528628736,380710511,241836763,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2523029504,380710511,237346185,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2454335488,380710511,235690579,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2453209088,380710511,226430419,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2607398912,380710511,232577845,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2656960512,380710511,240646488,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2546364416,380710511,232084335,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2395783168,380710511,232816390,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2245615616,380710511,223381710,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2552733696,380710511,242908742,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2478596096,380710511,231289863,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2539094016,380710511,236123685,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2384330752,380710511,202657532,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2430574592,380710511,240092637,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2511294464,380710511,226987589,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2494062592,380710511,226806769,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2021715968,380710511,214247484,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2495381504,380710511,241673279,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2320097280,380710511,215021303,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2586988544,380710511,234475972,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2500108288,380710511,223618190,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2385907712,380710511,240177692,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2351484928,380710511,230880511,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2089070592,380710511,246919359,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2325549056,380710511,228719995,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2390814720,380710511,243554528,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2386599936,380710511,225628250,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2375254016,380710511,241947866,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2384461824,380710511,215552631,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2446118912,380710511,243260240,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2389213184,380710511,241277115,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2087698432,380710511,248080727,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2264510464,380710511,235996620,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2412662784,380710511,219215371,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2231635968,380710511,228778369,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2085621760,380710511,210051489,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2574761984,380710511,242933003,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2480594944,380710511,219030701,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2286436352,380710511,223585044,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2423386112,380710511,236416840,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2575474688,380710511,208041893,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2322034688,380710511,235840266,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2473492480,380710511,221007750,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2443776000,380710511,244994797,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2313691136,380710511,226113343,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2111770624,380710511,206674725,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2484240384,380710511,231080692,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2381811712,380710511,233609954,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2595508224,380710511,190307053,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2360098816,380710511,182152353,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2329427968,380710511,223738203,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2245042176,380710511,190087333,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2445381632,380710511,240691560,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2151047168,380710511,191169246,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2060931072,380710511,220872070,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2048155648,380710511,175908851,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2699272192,380710511,235769404,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2448203776,380710511,147172530,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2317344768,380710511,228995640,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2357260288,380710511,199546398,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2323931136,380710511,226126809,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2243969024,380710511,147315636,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2225881088,380710511,160366074,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2392395776,380710511,226980797,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2241388544,380710511,168953452,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2395598848,380710511,194396086,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2399490048,380710511,189201955,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2080587776,380710511,220791206,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2400694272,380710511,162220914,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2451611648,380710511,221842654,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2557136896,380710511,142607889,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2396098560,380710511,180502272,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2309382144,380710511,223085160,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2507886592,380710511,150292844,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2039951360,380710511,220554348,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2315337728,380710511,127665694,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2373591040,380710511,224193681,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2358874112,380710511,138793237,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2405605376,380710511,170426409,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2273546240,380710511,216826710,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2404507648,380710511,223863302,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2208935936,380710511,219494709,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2089496576,380710511,231455430,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2138800128,380710511,214385575,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2395754496,380710511,242385862,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2413268992,380710511,210315517,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2032107520,380710511,231982711,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2474819584,380710511,231410941,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2807029760,380710511,246851136,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2321244160,380710511,209738964,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2433699840,380710511,239030642,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2463227904,380710511,213520233,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2094788608,380710511,223680021,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2789806080,380710511,210613405,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2453532672,380710511,224813948,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2399571968,380710511,203104524,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2513453056,380710511,223826886,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2093920256,380710511,222271745,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2129104896,380710511,225105748,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2113093632,380710511,229460800,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2507087872,380710511,216133538,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2353131520,380710511,224727897,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2188914688,380710511,221479519,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2098741248,380710511,223035300,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2298421248,380710511,219317330,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2239406080,380710511,194519498,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2345873408,380710511,225959661,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
2484731904,380710511,234546495,0,0,fasta,fastqsanger,nan,nan,?,False,simple,do_not_set,no
